,user_id,level_1,department
42411,51829,0,dairy eggs
42412,51832,0,produce
42413,51833,0,produce
42414,51834,0,produce
42415,51836,0,pantry
42416,51837,0,produce
42417,51838,0,produce
42418,51839,0,beverages
42419,51840,0,produce
42420,51841,0,pets
42421,51842,0,babies
42422,51843,0,produce
42423,51844,0,snacks
42424,51845,0,produce
42425,51847,0,produce
42426,51848,0,bakery
42427,51849,0,dairy eggs
42428,51850,0,pantry
42429,51853,0,produce
42430,51854,0,produce
42431,51856,0,snacks
42432,51859,0,produce
42433,51860,0,produce
42434,51862,0,produce
42435,51863,0,produce
42436,51864,0,pantry
42437,51865,0,dairy eggs
42438,51866,0,dairy eggs
42439,51867,0,produce
42440,51868,0,frozen
42441,51869,0,produce
42442,51871,0,dairy eggs
42443,51871,1,meat seafood
42444,51872,0,dairy eggs
42445,51873,0,produce
42446,51874,0,produce
42447,51875,0,pantry
42448,51876,0,dairy eggs
42449,51877,0,dairy eggs
42450,51879,0,produce
42451,51880,0,produce
42452,51881,0,babies
42453,51882,0,produce
42454,51883,0,snacks
42455,51884,0,produce
42456,51885,0,canned goods
42457,51886,0,dairy eggs
42458,51888,0,produce
42459,51889,0,alcohol
42460,51891,0,produce
42461,51892,0,produce
42462,51894,0,produce
42463,51896,0,produce
42464,51897,0,produce
42465,51899,0,produce
42466,51900,0,produce
42467,51902,0,produce
42468,51903,0,produce
42469,51904,0,produce
42470,51905,0,produce
42471,51906,0,produce
42472,51907,0,frozen
42473,51909,0,produce
42474,51910,0,produce
42475,51911,0,produce
42476,51912,0,snacks
42477,51913,0,dairy eggs
42478,51914,0,household
42479,51915,0,produce
42480,51916,0,produce
42481,51917,0,beverages
42482,51918,0,dairy eggs
42483,51918,1,produce
42484,51919,0,frozen
42485,51921,0,produce
42486,51922,0,produce
42487,51923,0,produce
42488,51926,0,snacks
42489,51927,0,bakery
42490,51928,0,beverages
42491,51929,0,produce
42492,51931,0,produce
42493,51932,0,produce
42494,51933,0,produce
42495,51934,0,produce
42496,51938,0,produce
42497,51939,0,produce
42498,51940,0,produce
42499,51941,0,beverages
42500,51942,0,produce
42501,51943,0,deli
42502,51945,0,beverages
42503,51946,0,produce
42504,51947,0,produce
42505,51948,0,frozen
42506,51949,0,produce
42507,51950,0,beverages
42508,51952,0,snacks
42509,51953,0,produce
42510,51955,0,produce
42511,51956,0,produce
42512,51957,0,frozen
42513,51959,0,snacks
42514,51960,0,produce
42515,51962,0,beverages
42516,51963,0,produce
42517,51964,0,produce
42518,51965,0,pantry
42519,51966,0,produce
42520,51967,0,produce
42521,51968,0,produce
42522,51969,0,produce
42523,51970,0,produce
42524,51971,0,produce
42525,51972,0,produce
42526,51974,0,produce
42527,51975,0,produce
42528,51976,0,produce
42529,51978,0,produce
42530,51979,0,beverages
42531,51980,0,produce
42532,51981,0,produce
42533,51982,0,produce
42534,51983,0,produce
42535,51984,0,produce
42536,51985,0,pantry
42537,51986,0,produce
42538,51987,0,produce
42539,51988,0,produce
42540,51990,0,snacks
42541,51992,0,beverages
42542,51993,0,beverages
42543,51994,0,household
42544,51995,0,beverages
42545,51996,0,produce
42546,51997,0,dairy eggs
42547,51999,0,dairy eggs
42548,52001,0,produce
42549,52004,0,beverages
42550,52006,0,produce
42551,52008,0,produce
42552,52009,0,produce
42553,52010,0,dairy eggs
42554,52011,0,produce
42555,52012,0,produce
42556,52013,0,produce
42557,52014,0,produce
42558,52015,0,produce
42559,52016,0,dairy eggs
42560,52017,0,produce
42561,52020,0,produce
42562,52021,0,produce
42563,52022,0,dairy eggs
42564,52024,0,produce
42565,52025,0,produce
42566,52027,0,beverages
42567,52028,0,produce
42568,52029,0,alcohol
42569,52030,0,produce
42570,52032,0,dairy eggs
42571,52033,0,produce
42572,52034,0,snacks
42573,52035,0,produce
42574,52036,0,produce
42575,52037,0,beverages
42576,52038,0,produce
42577,52039,0,produce
42578,52040,0,beverages
42579,52041,0,produce
42580,52042,0,produce
42581,52043,0,frozen
42582,52044,0,produce
42583,52045,0,produce
42584,52046,0,produce
42585,52047,0,produce
42586,52048,0,dairy eggs
42587,52049,0,alcohol
42588,52050,0,household
42589,52051,0,dairy eggs
42590,52053,0,produce
42591,52056,0,produce
42592,52058,0,produce
42593,52059,0,meat seafood
42594,52060,0,dairy eggs
42595,52061,0,produce
42596,52062,0,produce
42597,52063,0,snacks
42598,52065,0,produce
42599,52066,0,produce
42600,52067,0,produce
42601,52068,0,produce
42602,52071,0,pantry
42603,52072,0,dairy eggs
42604,52072,1,produce
42605,52075,0,produce
42606,52076,0,produce
42607,52077,0,produce
42608,52078,0,produce
42609,52079,0,produce
42610,52082,0,beverages
42611,52083,0,dairy eggs
42612,52084,0,dairy eggs
42613,52085,0,produce
42614,52086,0,frozen
42615,52087,0,produce
42616,52088,0,produce
42617,52089,0,dairy eggs
42618,52091,0,produce
42619,52092,0,produce
42620,52093,0,snacks
42621,52095,0,produce
42622,52097,0,frozen
42623,52098,0,dairy eggs
42624,52098,1,produce
42625,52099,0,produce
42626,52101,0,produce
42627,52102,0,frozen
42628,52103,0,produce
42629,52104,0,produce
42630,52106,0,produce
42631,52107,0,produce
42632,52109,0,produce
42633,52110,0,produce
42634,52111,0,babies
42635,52111,1,dairy eggs
42636,52113,0,bakery
42637,52117,0,produce
42638,52118,0,produce
42639,52119,0,produce
42640,52120,0,dairy eggs
42641,52121,0,produce
42642,52122,0,produce
42643,52123,0,dairy eggs
42644,52124,0,snacks
42645,52125,0,dairy eggs
42646,52126,0,dairy eggs
42647,52127,0,produce
42648,52128,0,dairy eggs
42649,52129,0,produce
42650,52130,0,produce
42651,52131,0,produce
42652,52132,0,produce
42653,52136,0,produce
42654,52137,0,produce
42655,52138,0,dairy eggs
42656,52139,0,produce
42657,52140,0,produce
42658,52143,0,produce
42659,52144,0,produce
42660,52145,0,dry goods pasta
42661,52148,0,produce
42662,52149,0,produce
42663,52150,0,produce
42664,52151,0,produce
42665,52152,0,produce
42666,52153,0,produce
42667,52154,0,produce
42668,52155,0,dairy eggs
42669,52156,0,produce
42670,52157,0,dairy eggs
42671,52160,0,dairy eggs
42672,52161,0,produce
42673,52162,0,produce
42674,52163,0,snacks
42675,52165,0,beverages
42676,52165,1,personal care
42677,52167,0,produce
42678,52171,0,deli
42679,52172,0,produce
42680,52173,0,produce
42681,52175,0,household
42682,52176,0,dairy eggs
42683,52177,0,produce
42684,52178,0,produce
42685,52179,0,snacks
42686,52180,0,dairy eggs
42687,52181,0,produce
42688,52182,0,produce
42689,52183,0,snacks
42690,52185,0,produce
42691,52186,0,produce
42692,52187,0,snacks
42693,52188,0,dairy eggs
42694,52189,0,beverages
42695,52190,0,produce
42696,52191,0,produce
42697,52192,0,produce
42698,52194,0,dairy eggs
42699,52195,0,produce
42700,52196,0,bakery
42701,52198,0,produce
42702,52199,0,frozen
42703,52200,0,produce
42704,52201,0,produce
42705,52202,0,produce
42706,52203,0,produce
42707,52205,0,beverages
42708,52206,0,beverages
42709,52207,0,dairy eggs
42710,52208,0,produce
42711,52211,0,produce
42712,52212,0,produce
42713,52215,0,dairy eggs
42714,52217,0,dairy eggs
42715,52218,0,produce
42716,52220,0,produce
42717,52221,0,produce
42718,52222,0,produce
42719,52223,0,beverages
42720,52224,0,pantry
42721,52225,0,babies
42722,52226,0,dairy eggs
42723,52227,0,beverages
42724,52228,0,produce
42725,52229,0,produce
42726,52230,0,produce
42727,52230,1,snacks
42728,52231,0,produce
42729,52232,0,produce
42730,52233,0,produce
42731,52234,0,produce
42732,52237,0,produce
42733,52238,0,dairy eggs
42734,52239,0,household
42735,52240,0,pantry
42736,52241,0,produce
42737,52242,0,produce
42738,52243,0,produce
42739,52244,0,produce
42740,52246,0,dairy eggs
42741,52247,0,produce
42742,52248,0,produce
42743,52250,0,produce
42744,52251,0,produce
42745,52252,0,produce
42746,52254,0,produce
42747,52255,0,babies
42748,52257,0,dairy eggs
42749,52259,0,produce
42750,52260,0,produce
42751,52261,0,produce
42752,52262,0,produce
42753,52263,0,dairy eggs
42754,52264,0,produce
42755,52265,0,produce
42756,52266,0,produce
42757,52267,0,dairy eggs
42758,52268,0,produce
42759,52270,0,produce
42760,52271,0,produce
42761,52272,0,produce
42762,52274,0,produce
42763,52276,0,bakery
42764,52277,0,produce
42765,52279,0,produce
42766,52280,0,produce
42767,52281,0,produce
42768,52282,0,snacks
42769,52283,0,snacks
42770,52284,0,dairy eggs
42771,52285,0,produce
42772,52286,0,dairy eggs
42773,52287,0,bakery
42774,52288,0,produce
42775,52290,0,produce
42776,52291,0,produce
42777,52292,0,dairy eggs
42778,52293,0,beverages
42779,52294,0,dairy eggs
42780,52294,1,produce
42781,52296,0,produce
42782,52297,0,produce
42783,52298,0,produce
42784,52300,0,produce
42785,52301,0,pantry
42786,52302,0,beverages
42787,52306,0,produce
42788,52307,0,snacks
42789,52308,0,dairy eggs
42790,52309,0,produce
42791,52311,0,produce
42792,52312,0,frozen
42793,52313,0,snacks
42794,52315,0,snacks
42795,52316,0,produce
42796,52318,0,dairy eggs
42797,52319,0,produce
42798,52320,0,dairy eggs
42799,52322,0,produce
42800,52324,0,beverages
42801,52325,0,dairy eggs
42802,52326,0,produce
42803,52327,0,beverages
42804,52330,0,snacks
42805,52331,0,produce
42806,52332,0,produce
42807,52334,0,produce
42808,52335,0,produce
42809,52336,0,beverages
42810,52337,0,produce
42811,52339,0,produce
42812,52340,0,produce
42813,52342,0,produce
42814,52343,0,produce
42815,52347,0,produce
42816,52348,0,snacks
42817,52349,0,alcohol
42818,52350,0,produce
42819,52351,0,produce
42820,52352,0,produce
42821,52353,0,meat seafood
42822,52355,0,dairy eggs
42823,52356,0,dairy eggs
42824,52357,0,meat seafood
42825,52358,0,beverages
42826,52359,0,produce
42827,52360,0,beverages
42828,52362,0,produce
42829,52363,0,beverages
42830,52364,0,produce
42831,52365,0,beverages
42832,52366,0,beverages
42833,52368,0,produce
42834,52369,0,dairy eggs
42835,52370,0,produce
42836,52371,0,frozen
42837,52371,1,produce
42838,52372,0,produce
42839,52373,0,produce
42840,52374,0,frozen
42841,52375,0,produce
42842,52376,0,alcohol
42843,52377,0,dairy eggs
42844,52378,0,produce
42845,52380,0,snacks
42846,52381,0,produce
42847,52382,0,produce
42848,52383,0,produce
42849,52384,0,dairy eggs
42850,52385,0,dairy eggs
42851,52386,0,dairy eggs
42852,52386,1,frozen
42853,52387,0,produce
42854,52388,0,produce
42855,52389,0,produce
42856,52391,0,frozen
42857,52392,0,produce
42858,52395,0,snacks
42859,52396,0,produce
42860,52398,0,international
42861,52399,0,produce
42862,52400,0,produce
42863,52401,0,snacks
42864,52402,0,frozen
42865,52403,0,dairy eggs
42866,52403,1,pantry
42867,52403,2,snacks
42868,52404,0,beverages
42869,52407,0,produce
42870,52408,0,frozen
42871,52409,0,produce
42872,52410,0,produce
42873,52411,0,produce
42874,52412,0,produce
42875,52413,0,produce
42876,52414,0,produce
42877,52416,0,produce
42878,52417,0,dairy eggs
42879,52418,0,breakfast
42880,52418,1,dairy eggs
42881,52420,0,produce
42882,52421,0,produce
42883,52422,0,frozen
42884,52423,0,produce
42885,52427,0,produce
42886,52430,0,produce
42887,52431,0,produce
42888,52432,0,produce
42889,52433,0,produce
42890,52434,0,dairy eggs
42891,52436,0,produce
42892,52437,0,dairy eggs
42893,52438,0,produce
42894,52439,0,produce
42895,52440,0,snacks
42896,52441,0,produce
42897,52442,0,produce
42898,52443,0,pets
42899,52444,0,beverages
42900,52445,0,produce
42901,52446,0,produce
42902,52449,0,produce
42903,52450,0,produce
42904,52451,0,beverages
42905,52453,0,alcohol
42906,52454,0,produce
42907,52455,0,produce
42908,52456,0,produce
42909,52458,0,dairy eggs
42910,52459,0,produce
42911,52460,0,frozen
42912,52461,0,produce
42913,52462,0,frozen
42914,52463,0,produce
42915,52464,0,household
42916,52466,0,produce
42917,52467,0,produce
42918,52468,0,beverages
42919,52469,0,frozen
42920,52470,0,produce
42921,52471,0,dairy eggs
42922,52472,0,produce
42923,52473,0,pantry
42924,52477,0,produce
42925,52478,0,dairy eggs
42926,52479,0,produce
42927,52480,0,dairy eggs
42928,52481,0,produce
42929,52482,0,produce
42930,52483,0,produce
42931,52486,0,dairy eggs
42932,52488,0,beverages
42933,52489,0,frozen
42934,52490,0,produce
42935,52492,0,dairy eggs
42936,52493,0,produce
42937,52494,0,produce
42938,52495,0,dairy eggs
42939,52496,0,produce
42940,52497,0,beverages
42941,52498,0,produce
42942,52499,0,produce
42943,52500,0,dairy eggs
42944,52501,0,produce
42945,52502,0,frozen
42946,52503,0,produce
42947,52504,0,produce
42948,52505,0,dairy eggs
42949,52506,0,frozen
42950,52508,0,produce
42951,52509,0,produce
42952,52511,0,dairy eggs
42953,52513,0,snacks
42954,52514,0,produce
42955,52515,0,produce
42956,52516,0,produce
42957,52517,0,produce
42958,52518,0,beverages
42959,52518,1,dairy eggs
42960,52519,0,produce
42961,52520,0,dairy eggs
42962,52520,1,snacks
42963,52521,0,dairy eggs
42964,52524,0,snacks
42965,52525,0,produce
42966,52527,0,produce
42967,52528,0,pets
42968,52529,0,produce
42969,52531,0,beverages
42970,52532,0,beverages
42971,52533,0,snacks
42972,52535,0,produce
42973,52536,0,produce
42974,52538,0,produce
42975,52539,0,deli
42976,52539,1,produce
42977,52540,0,produce
42978,52543,0,dairy eggs
42979,52544,0,babies
42980,52544,1,household
42981,52546,0,dairy eggs
42982,52547,0,pantry
42983,52547,1,produce
42984,52548,0,produce
42985,52549,0,dairy eggs
42986,52550,0,dairy eggs
42987,52551,0,pantry
42988,52552,0,snacks
42989,52553,0,produce
42990,52555,0,produce
42991,52557,0,produce
42992,52558,0,snacks
42993,52559,0,snacks
42994,52560,0,produce
42995,52561,0,personal care
42996,52562,0,produce
42997,52564,0,snacks
42998,52565,0,produce
42999,52566,0,produce
43000,52568,0,frozen
43001,52570,0,produce
43002,52571,0,produce
43003,52572,0,beverages
43004,52573,0,produce
43005,52576,0,produce
43006,52577,0,produce
43007,52578,0,snacks
43008,52579,0,dairy eggs
43009,52579,1,produce
43010,52580,0,beverages
43011,52581,0,frozen
43012,52582,0,frozen
43013,52583,0,dairy eggs
43014,52584,0,produce
43015,52585,0,produce
43016,52586,0,produce
43017,52588,0,produce
43018,52589,0,produce
43019,52590,0,produce
43020,52591,0,produce
43021,52592,0,produce
43022,52595,0,produce
43023,52596,0,produce
43024,52597,0,snacks
43025,52598,0,produce
43026,52600,0,beverages
43027,52601,0,produce
43028,52603,0,produce
43029,52604,0,produce
43030,52605,0,dairy eggs
43031,52608,0,produce
43032,52609,0,dairy eggs
43033,52610,0,snacks
43034,52611,0,produce
43035,52612,0,produce
43036,52613,0,beverages
43037,52614,0,produce
43038,52617,0,produce
43039,52618,0,produce
43040,52619,0,produce
43041,52620,0,dairy eggs
43042,52621,0,produce
43043,52622,0,snacks
43044,52624,0,produce
43045,52626,0,produce
43046,52627,0,dairy eggs
43047,52628,0,produce
43048,52630,0,beverages
43049,52632,0,beverages
43050,52633,0,produce
43051,52634,0,produce
43052,52635,0,produce
43053,52636,0,frozen
43054,52637,0,produce
43055,52638,0,produce
43056,52639,0,produce
43057,52640,0,produce
43058,52641,0,produce
43059,52642,0,beverages
43060,52643,0,produce
43061,52644,0,snacks
43062,52645,0,produce
43063,52646,0,produce
43064,52647,0,dairy eggs
43065,52649,0,produce
43066,52651,0,produce
43067,52652,0,produce
43068,52653,0,produce
43069,52654,0,frozen
43070,52655,0,produce
43071,52656,0,produce
43072,52657,0,alcohol
43073,52658,0,beverages
43074,52659,0,produce
43075,52660,0,produce
43076,52661,0,produce
43077,52662,0,produce
43078,52663,0,dairy eggs
43079,52663,1,snacks
43080,52664,0,beverages
43081,52665,0,produce
43082,52666,0,produce
43083,52667,0,dairy eggs
43084,52668,0,produce
43085,52669,0,beverages
43086,52670,0,produce
43087,52671,0,dairy eggs
43088,52672,0,produce
43089,52675,0,dairy eggs
43090,52677,0,dairy eggs
43091,52678,0,snacks
43092,52679,0,frozen
43093,52679,1,produce
43094,52680,0,dairy eggs
43095,52680,1,pantry
43096,52681,0,dairy eggs
43097,52682,0,produce
43098,52683,0,produce
43099,52684,0,produce
43100,52686,0,produce
43101,52688,0,produce
43102,52689,0,produce
43103,52690,0,produce
43104,52692,0,produce
43105,52693,0,produce
43106,52694,0,dairy eggs
43107,52695,0,produce
43108,52698,0,dairy eggs
43109,52699,0,dairy eggs
43110,52700,0,snacks
43111,52701,0,produce
43112,52702,0,produce
43113,52703,0,produce
43114,52704,0,produce
43115,52705,0,snacks
43116,52706,0,produce
43117,52707,0,produce
43118,52708,0,produce
43119,52709,0,produce
43120,52711,0,produce
43121,52712,0,produce
43122,52713,0,dairy eggs
43123,52714,0,produce
43124,52715,0,produce
43125,52716,0,produce
43126,52718,0,produce
43127,52719,0,produce
43128,52721,0,produce
43129,52722,0,produce
43130,52723,0,produce
43131,52725,0,dairy eggs
43132,52726,0,dairy eggs
43133,52727,0,beverages
43134,52728,0,produce
43135,52729,0,meat seafood
43136,52730,0,produce
43137,52731,0,produce
43138,52732,0,produce
43139,52734,0,produce
43140,52737,0,snacks
43141,52738,0,dairy eggs
43142,52740,0,produce
43143,52742,0,produce
43144,52743,0,produce
43145,52744,0,produce
43146,52745,0,beverages
43147,52746,0,produce
43148,52747,0,dairy eggs
43149,52748,0,produce
43150,52751,0,produce
43151,52752,0,produce
43152,52753,0,produce
43153,52755,0,produce
43154,52756,0,produce
43155,52757,0,produce
43156,52758,0,dairy eggs
43157,52759,0,deli
43158,52760,0,produce
43159,52761,0,produce
43160,52762,0,alcohol
43161,52763,0,produce
43162,52764,0,frozen
43163,52765,0,dairy eggs
43164,52767,0,snacks
43165,52768,0,produce
43166,52769,0,produce
43167,52770,0,produce
43168,52771,0,alcohol
43169,52773,0,snacks
43170,52774,0,snacks
43171,52775,0,produce
43172,52776,0,bakery
43173,52777,0,beverages
43174,52777,1,dairy eggs
43175,52778,0,dairy eggs
43176,52779,0,produce
43177,52780,0,frozen
43178,52780,1,produce
43179,52781,0,produce
43180,52782,0,produce
43181,52783,0,produce
43182,52784,0,beverages
43183,52785,0,produce
43184,52787,0,produce
43185,52788,0,dairy eggs
43186,52789,0,produce
43187,52790,0,dairy eggs
43188,52791,0,snacks
43189,52792,0,produce
43190,52793,0,dairy eggs
43191,52794,0,produce
43192,52795,0,beverages
43193,52796,0,dairy eggs
43194,52797,0,produce
43195,52798,0,beverages
43196,52799,0,produce
43197,52800,0,snacks
43198,52803,0,produce
43199,52805,0,produce
43200,52806,0,produce
43201,52807,0,produce
43202,52808,0,dairy eggs
43203,52809,0,pets
43204,52810,0,produce
43205,52811,0,produce
43206,52812,0,beverages
43207,52814,0,dairy eggs
43208,52815,0,produce
43209,52817,0,frozen
43210,52818,0,frozen
43211,52819,0,produce
43212,52820,0,produce
43213,52821,0,produce
43214,52822,0,dairy eggs
43215,52824,0,dairy eggs
43216,52825,0,produce
43217,52826,0,pantry
43218,52827,0,beverages
43219,52828,0,snacks
43220,52829,0,produce
43221,52830,0,produce
43222,52831,0,produce
43223,52832,0,produce
43224,52834,0,produce
43225,52835,0,dairy eggs
43226,52835,1,produce
43227,52836,0,produce
43228,52837,0,beverages
43229,52838,0,dairy eggs
43230,52839,0,produce
43231,52840,0,produce
43232,52841,0,personal care
43233,52842,0,alcohol
43234,52843,0,snacks
43235,52844,0,breakfast
43236,52845,0,dairy eggs
43237,52846,0,dairy eggs
43238,52847,0,produce
43239,52848,0,produce
43240,52849,0,beverages
43241,52851,0,produce
43242,52852,0,dairy eggs
43243,52853,0,produce
43244,52854,0,frozen
43245,52854,1,produce
43246,52855,0,produce
43247,52857,0,produce
43248,52858,0,produce
43249,52859,0,produce
43250,52860,0,produce
43251,52861,0,produce
43252,52862,0,produce
43253,52863,0,produce
43254,52864,0,produce
43255,52865,0,produce
43256,52866,0,alcohol
43257,52867,0,produce
43258,52868,0,produce
43259,52869,0,beverages
43260,52869,1,pantry
43261,52870,0,household
43262,52871,0,produce
43263,52872,0,dairy eggs
43264,52874,0,beverages
43265,52875,0,frozen
43266,52876,0,dairy eggs
43267,52876,1,produce
43268,52878,0,produce
43269,52879,0,produce
43270,52880,0,produce
43271,52880,1,snacks
43272,52882,0,dairy eggs
43273,52884,0,dairy eggs
43274,52886,0,produce
43275,52888,0,produce
43276,52889,0,produce
43277,52890,0,snacks
43278,52891,0,dairy eggs
43279,52892,0,beverages
43280,52893,0,produce
43281,52894,0,alcohol
43282,52895,0,household
43283,52898,0,frozen
43284,52899,0,produce
43285,52900,0,dairy eggs
43286,52900,1,produce
43287,52902,0,produce
43288,52903,0,produce
43289,52904,0,produce
43290,52907,0,produce
43291,52908,0,beverages
43292,52910,0,produce
43293,52911,0,produce
43294,52912,0,produce
43295,52914,0,beverages
43296,52915,0,produce
43297,52917,0,produce
43298,52918,0,snacks
43299,52919,0,dairy eggs
43300,52920,0,produce
43301,52921,0,produce
43302,52922,0,pantry
43303,52923,0,dairy eggs
43304,52924,0,dairy eggs
43305,52925,0,snacks
43306,52926,0,beverages
43307,52927,0,pantry
43308,52928,0,produce
43309,52929,0,pantry
43310,52929,1,snacks
43311,52930,0,dairy eggs
43312,52931,0,beverages
43313,52932,0,produce
43314,52933,0,dairy eggs
43315,52934,0,produce
43316,52935,0,produce
43317,52936,0,produce
43318,52937,0,frozen
43319,52938,0,household
43320,52939,0,produce
43321,52940,0,meat seafood
43322,52941,0,produce
43323,52943,0,produce
43324,52944,0,produce
43325,52946,0,produce
43326,52947,0,pantry
43327,52948,0,dairy eggs
43328,52949,0,produce
43329,52951,0,beverages
43330,52952,0,produce
43331,52954,0,beverages
43332,52956,0,produce
43333,52957,0,produce
43334,52958,0,produce
43335,52959,0,household
43336,52960,0,produce
43337,52961,0,produce
43338,52962,0,produce
43339,52963,0,beverages
43340,52965,0,produce
43341,52966,0,produce
43342,52967,0,produce
43343,52968,0,pantry
43344,52969,0,dairy eggs
43345,52970,0,produce
43346,52971,0,dairy eggs
43347,52972,0,produce
43348,52973,0,dairy eggs
43349,52974,0,produce
43350,52975,0,dairy eggs
43351,52976,0,dairy eggs
43352,52977,0,dairy eggs
43353,52979,0,snacks
43354,52980,0,produce
43355,52981,0,produce
43356,52982,0,produce
43357,52983,0,produce
43358,52984,0,produce
43359,52985,0,dairy eggs
43360,52986,0,produce
43361,52987,0,produce
43362,52988,0,produce
43363,52989,0,produce
43364,52990,0,produce
43365,52992,0,produce
43366,52993,0,produce
43367,52994,0,dairy eggs
43368,52994,1,snacks
43369,52997,0,produce
43370,52998,0,produce
43371,52999,0,produce
43372,53000,0,produce
43373,53001,0,produce
43374,53002,0,produce
43375,53003,0,produce
43376,53004,0,produce
43377,53005,0,babies
43378,53006,0,dairy eggs
43379,53007,0,produce
43380,53008,0,produce
43381,53009,0,produce
43382,53010,0,produce
43383,53012,0,produce
43384,53013,0,beverages
43385,53014,0,beverages
43386,53015,0,snacks
43387,53016,0,produce
43388,53017,0,dairy eggs
43389,53019,0,pets
43390,53020,0,alcohol
43391,53021,0,produce
43392,53022,0,dairy eggs
43393,53023,0,beverages
43394,53024,0,alcohol
43395,53024,1,beverages
43396,53024,2,breakfast
43397,53026,0,produce
43398,53028,0,produce
43399,53029,0,dairy eggs
43400,53030,0,produce
43401,53031,0,produce
43402,53033,0,dairy eggs
43403,53036,0,deli
43404,53037,0,dairy eggs
43405,53038,0,produce
43406,53039,0,produce
43407,53040,0,frozen
43408,53041,0,produce
43409,53043,0,snacks
43410,53044,0,produce
43411,53045,0,household
43412,53046,0,frozen
43413,53047,0,produce
43414,53048,0,produce
43415,53049,0,frozen
43416,53050,0,dairy eggs
43417,53051,0,pantry
43418,53053,0,produce
43419,53054,0,dairy eggs
43420,53055,0,produce
43421,53056,0,pantry
43422,53057,0,snacks
43423,53058,0,produce
43424,53059,0,pantry
43425,53060,0,beverages
43426,53060,1,dairy eggs
43427,53060,2,produce
43428,53061,0,dairy eggs
43429,53062,0,dairy eggs
43430,53064,0,produce
43431,53065,0,produce
43432,53067,0,pantry
43433,53068,0,personal care
43434,53069,0,household
43435,53071,0,produce
43436,53072,0,produce
43437,53073,0,produce
43438,53075,0,produce
43439,53076,0,produce
43440,53077,0,produce
43441,53078,0,dairy eggs
43442,53079,0,beverages
43443,53080,0,produce
43444,53081,0,produce
43445,53083,0,produce
43446,53085,0,produce
43447,53086,0,dairy eggs
43448,53087,0,produce
43449,53088,0,beverages
43450,53090,0,produce
43451,53091,0,produce
43452,53092,0,frozen
43453,53093,0,produce
43454,53094,0,beverages
43455,53095,0,dairy eggs
43456,53096,0,produce
43457,53098,0,produce
43458,53099,0,produce
43459,53100,0,produce
43460,53101,0,produce
43461,53102,0,produce
43462,53103,0,produce
43463,53104,0,produce
43464,53105,0,produce
43465,53106,0,beverages
43466,53107,0,frozen
43467,53108,0,produce
43468,53109,0,produce
43469,53110,0,produce
43470,53111,0,produce
43471,53113,0,produce
43472,53114,0,alcohol
43473,53116,0,produce
43474,53118,0,produce
43475,53120,0,dairy eggs
43476,53121,0,produce
43477,53122,0,dairy eggs
43478,53123,0,dairy eggs
43479,53124,0,dairy eggs
43480,53125,0,beverages
43481,53126,0,produce
43482,53128,0,produce
43483,53129,0,produce
43484,53130,0,frozen
43485,53131,0,snacks
43486,53133,0,produce
43487,53134,0,snacks
43488,53135,0,dairy eggs
43489,53136,0,produce
43490,53137,0,beverages
43491,53137,1,produce
43492,53139,0,produce
43493,53140,0,frozen
43494,53141,0,produce
43495,53142,0,dairy eggs
43496,53142,1,produce
43497,53143,0,produce
43498,53144,0,produce
43499,53145,0,produce
43500,53146,0,snacks
43501,53147,0,produce
43502,53148,0,beverages
43503,53149,0,beverages
43504,53150,0,produce
43505,53151,0,produce
43506,53153,0,produce
43507,53154,0,produce
43508,53156,0,produce
43509,53157,0,produce
43510,53160,0,produce
43511,53161,0,snacks
43512,53162,0,dairy eggs
43513,53163,0,beverages
43514,53164,0,pantry
43515,53165,0,produce
43516,53166,0,dairy eggs
43517,53167,0,produce
43518,53168,0,produce
43519,53169,0,produce
43520,53170,0,alcohol
43521,53171,0,produce
43522,53172,0,produce
43523,53173,0,produce
43524,53174,0,dairy eggs
43525,53176,0,dairy eggs
43526,53177,0,produce
43527,53179,0,snacks
43528,53180,0,household
43529,53181,0,produce
43530,53182,0,produce
43531,53183,0,produce
43532,53186,0,produce
43533,53188,0,produce
43534,53189,0,produce
43535,53190,0,produce
43536,53191,0,beverages
43537,53194,0,produce
43538,53195,0,beverages
43539,53196,0,produce
43540,53197,0,household
43541,53198,0,produce
43542,53199,0,produce
43543,53200,0,produce
43544,53201,0,produce
43545,53202,0,produce
43546,53203,0,produce
43547,53204,0,dairy eggs
43548,53205,0,household
43549,53206,0,produce
43550,53207,0,produce
43551,53208,0,produce
43552,53209,0,beverages
43553,53212,0,produce
43554,53213,0,produce
43555,53214,0,frozen
43556,53215,0,produce
43557,53216,0,beverages
43558,53217,0,produce
43559,53218,0,produce
43560,53219,0,produce
43561,53221,0,produce
43562,53222,0,produce
43563,53224,0,produce
43564,53225,0,dairy eggs
43565,53227,0,produce
43566,53228,0,produce
43567,53229,0,produce
43568,53230,0,produce
43569,53231,0,personal care
43570,53232,0,frozen
43571,53233,0,produce
43572,53234,0,produce
43573,53235,0,frozen
43574,53236,0,beverages
43575,53237,0,produce
43576,53238,0,alcohol
43577,53239,0,produce
43578,53242,0,produce
43579,53243,0,frozen
43580,53244,0,produce
43581,53246,0,produce
43582,53247,0,produce
43583,53249,0,produce
43584,53250,0,produce
43585,53251,0,beverages
43586,53254,0,produce
43587,53255,0,beverages
43588,53256,0,bakery
43589,53258,0,beverages
43590,53259,0,produce
43591,53261,0,produce
43592,53262,0,dairy eggs
